,breweryID,abv,ibu,beerID,beer_name,style,ounces,brewery_name,city,state
157,413,0.062,,343,Fire Eagle IPA,American IPA,12.0,Austin Beerworks,Austin,TX
160,413,0.052000000000000005,,340,Black Thunder,Schwarzbier,12.0,Austin Beerworks,Austin,TX
159,413,0.053,,341,Pearl-Snap,German Pilsener,12.0,Austin Beerworks,Austin,TX
158,413,0.051,,342,Peacemaker,American Pale Ale (APA),12.0,Austin Beerworks,Austin,TX
156,413,0.07,,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16.0,Austin Beerworks,Austin,TX
314,414,0.049,16.0,1408,Kölsch 151,Kölsch,12.0,Blue Mountain Brewery,Arrington,VA
634,415,0.062,55.0,1406,Savannah Brown Ale,American Brown Ale,12.0,Coastal Empire Beer Company,Savannah,GA
633,415,0.047,17.0,1407,Tybee Island Blonde,American Blonde Ale,12.0,Coastal Empire Beer Company,Savannah,GA
1123,416,0.05,,1405,Helen's Blend,Cider,12.0,Jack's Hard Cider (Hauser Estate...,Biglerville,PA
1124,416,0.051,,823,Jack's Hard Cider,Cider,12.0,Jack's Hard Cider (Hauser Estate...,Biglerville,PA
364,417,0.049,35.0,1395,Hazed & Infused,American Pale Ale (APA),12.0,Boulder Beer Company,Boulder,CO
366,417,0.049,35.0,81,Hazed & Infused (2010),American Pale Ale (APA),12.0,Boulder Beer Company,Boulder,CO
365,417,0.057,35.0,808,Hoopla Pale Ale,American Pale Ale (APA),12.0,Boulder Beer Company,Boulder,CO
632,418,0.044,13.0,893,Wheat the People,American Pale Wheat Ale,16.0,Coalition Brewing Company,Portland,OR
631,418,0.06,75.0,1393,Cascadian Dark Ale,American Black Ale,12.0,Coalition Brewing Company,Portland,OR
1805,419,0.058,20.0,1392,Sanitas Saison Ale,Saison / Farmhouse Ale,12.0,Sanitas Brewing Company,Boulder,CO
1806,419,0.068,65.0,1391,Sanitas Black IPA,American Black Ale,12.0,Sanitas Brewing Company,Boulder,CO
920,420,0.052000000000000005,19.0,1383,Beaver Logger,American Pale Lager,12.0,Gore Range Brewery,Edwards,CO
1702,421,0.08,,1375,Nectar of the Hops,Mead,16.0,Redstone Meadery,Boulder,CO
1703,421,0.08,,1374,Sunshine Nectar,Mead,16.0,Redstone Meadery,Boulder,CO
1704,421,0.08,,1373,Black Raspberry Nectar,Mead,16.0,Redstone Meadery,Boulder,CO
307,422,0.059,,1372,Yellow Collar,Mead,12.0,Blue Dog Mead,Eugene,OR
308,422,0.059,,1371,Green Collar,Mead,12.0,Blue Dog Mead,Eugene,OR
1045,423,0.099,85.0,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,16.0,Hess Brewing Company,San Diego,CA
1044,423,0.08,86.0,1346,Habitus IPA,American IPA,16.0,Hess Brewing Company,San Diego,CA
1043,423,0.063,30.0,1351,Grazias,Cream Ale,16.0,Hess Brewing Company,San Diego,CA
2403,424,0.055,,1045,Wynkoop Pumpkin Ale,Pumpkin Ale,12.0,Wynkoop Brewing Company,Denver,CO
2407,424,0.055,,620,B3K Black Lager,Schwarzbier,12.0,Wynkoop Brewing Company,Denver,CO
2401,424,0.042,,1345,Patty's Chile Beer,Chile Beer,12.0,Wynkoop Brewing Company,Denver,CO
2406,424,0.052000000000000005,,807,Rail Yard Ale,American Amber / Red Ale,12.0,Wynkoop Brewing Company,Denver,CO
2405,424,0.067,45.0,928,Belgorado,Belgian IPA,12.0,Wynkoop Brewing Company,Denver,CO
2404,424,0.075,,1035,Rocky Mountain Oyster Stout,American Stout,12.0,Wynkoop Brewing Company,Denver,CO
2402,424,0.08199999999999999,,1316,Colorojo Imperial Red Ale,American Strong Ale,12.0,Wynkoop Brewing Company,Denver,CO
2409,424,0.052000000000000005,,84,Rail Yard Ale (2009),American Amber / Red Ale,12.0,Wynkoop Brewing Company,Denver,CO
2408,424,0.055,40.0,145,Silverback Pale Ale,American Pale Ale (APA),12.0,Wynkoop Brewing Company,Denver,CO
596,425,0.05,,1342,First Press,Cider,12.0,Ciderboys,Stevens Point,WI
597,425,0.05,,1341,Magic Apple,Cider,12.0,Ciderboys,Stevens Point,WI
135,426,0.051,20.0,1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12.0,Armadillo Ale Works,Denton,TX
134,426,0.092,50.0,1333,Quakertown Stout,American Double / Imperial Stout,12.0,Armadillo Ale Works,Denton,TX
1758,427,0.045,,1330,Track 1 Amber Lager,American Amber / Red Lager,16.0,Roanoke Railhouse Brewery,Roanoke,VA
1821,428,0.05,45.0,1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,12.0,Schlafly Brewing Company,Saint Louis,MO
1822,428,0.05,,1323,Schlafly Black Lager,Schwarzbier,12.0,Schlafly Brewing Company,Saint Louis,MO
1824,428,0.05,30.0,1077,Schlafly American Brown Ale,American Brown Ale,12.0,Schlafly Brewing Company,Saint Louis,MO
1825,428,0.041,16.0,588,Schlafly Hefeweizen,Hefeweizen,12.0,Schlafly Brewing Company,Saint Louis,MO
1826,428,0.045,17.0,53,Schlafly Summer Lager,Munich Helles Lager,12.0,Schlafly Brewing Company,Saint Louis,MO
1823,428,0.045,30.0,1078,Schlafly IPA,American IPA,12.0,Schlafly Brewing Company,Saint Louis,MO
137,429,0.07,45.0,1322,Green Bullet Organic India Pale Ale,American IPA,16.0,Asher Brewing Company,Boulder,CO
1228,430,0.056,55.0,1308,Rhino Chasers Pilsner,Czech Pilsener,12.0,Lost Rhino Brewing Company,Ashburn,VA
1227,430,0.062,65.0,1309,Face Plant IPA,American IPA,12.0,Lost Rhino Brewing Company,Ashburn,VA
1492,431,0.045,,1304,Slimy Pebble Pils,German Pilsener,12.0,North Country Brewing Company,Slippery Rock,PA
1491,431,0.055,,1305,Station 33 Firehouse Red,Irish Red Ale,12.0,North Country Brewing Company,Slippery Rock,PA
1490,431,0.061,,1306,Buck Snort Stout,American Stout,12.0,North Country Brewing Company,Slippery Rock,PA
1489,431,0.06,,1307,Paleo IPA,English India Pale Ale (IPA),12.0,North Country Brewing Company,Slippery Rock,PA
1828,432,0.07400000000000001,60.0,1302,Blur India Pale Ale,American IPA,12.0,Seabright Brewery,Santa Cruz,CA
881,433,0.053,32.0,1300,Gateway Kolsch Style Ale,Kölsch,12.0,French Broad Brewery,Asheville,NC
882,433,0.07,24.0,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12.0,French Broad Brewery,Asheville,NC
883,433,0.052000000000000005,42.0,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12.0,French Broad Brewery,Asheville,NC
123,434,0.05,,1293,Angry Orchard Crisp Apple,Cider,16.0,Angry Orchard Cider Company,Cincinnati,OH
122,434,0.05,,1294,Angry Orchard Apple Ginger,Cider,16.0,Angry Orchard Cider Company,Cincinnati,OH
124,434,0.05,,1292,Angry Orchard Crisp Apple,Cider,12.0,Angry Orchard Cider Company,Cincinnati,OH
2250,435,0.05,,1169,Ol' Factory Pils,German Pilsener,12.0,Two Roads Brewing Company,Stratford,CT
2249,435,0.048,,1170,Workers Comp Saison,Saison / Farmhouse Ale,12.0,Two Roads Brewing Company,Stratford,CT
2247,435,0.06,,1189,Honeyspot Road White IPA,American White IPA,12.0,Two Roads Brewing Company,Stratford,CT
2248,435,0.07200000000000001,,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,12.0,Two Roads Brewing Company,Stratford,CT
2246,435,0.05,,1285,No Limits Hefeweizen,Hefeweizen,16.0,Two Roads Brewing Company,Stratford,CT
1943,436,0.048,32.0,1283,Na Zdraví Pilsner,Czech Pilsener,16.0,Southern Oregon Brewing Company,Medford,OR
1944,436,0.055,65.0,1282,Nice Rack IPA,American IPA,16.0,Southern Oregon Brewing Company,Medford,OR
462,437,0.052000000000000005,,65,Brooklyn Lager (12 oz.),American Amber / Red Lager,12.0,Brooklyn Brewery,Brooklyn,NY
458,437,0.045,,756,Brooklyn Summer Ale,English Pale Mild Ale,12.0,Brooklyn Brewery,Brooklyn,NY
461,437,0.052000000000000005,,66,Brooklyn Lager (16 oz.),American Amber / Red Lager,16.0,Brooklyn Brewery,Brooklyn,NY
459,437,0.068,47.0,566,East India Pale Ale,English India Pale Ale (IPA),12.0,Brooklyn Brewery,Brooklyn,NY
457,437,0.068,47.0,1279,East India Pale Ale,English India Pale Ale (IPA),16.0,Brooklyn Brewery,Brooklyn,NY
460,437,0.045,,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,12.0,Brooklyn Brewery,Brooklyn,NY
2167,438,0.047,,1276,Will Power Pale Ale,American Pale Ale (APA),16.0,The Right Brain Brewery,Traverse City,MI
2166,438,0.059,,1277,CEO Stout,American Stout,16.0,The Right Brain Brewery,Traverse City,MI
2165,438,0.058,,1278,Northern Hawk Owl Amber,American Amber / Red Ale,12.0,The Right Brain Brewery,Traverse City,MI
1181,439,0.046,18.0,1274,Longboard Island Lager,American Amber / Red Lager,24.0,Kona Brewing Company,Kona,HI
1182,439,0.046,18.0,1220,Longboard Island Lager,American Amber / Red Lager,16.0,Kona Brewing Company,Kona,HI
1183,439,0.046,18.0,1070,Longboard Island Lager,American Amber / Red Lager,12.0,Kona Brewing Company,Kona,HI
1184,439,0.046,18.0,590,Longboard Island Lager,American Amber / Red Lager,12.0,Kona Brewing Company,Kona,HI
1351,440,0.048,,1273,SNO White Ale,Witbier,16.0,MillKing It Productions,Royal Oak,MI
1353,440,,,273,AXL Pale Ale,American Pale Ale (APA),16.0,MillKing It Productions,Royal Oak,MI
1352,440,0.048,,365,BRIK Irish Red Ale,Irish Red Ale,16.0,MillKing It Productions,Royal Oak,MI
1609,441,0.053,48.0,697,Stimulator Pale Ale,American Pale Ale (APA),16.0,Pateros Creek Brewing Company,Fort Collins,CO
1612,441,0.05,24.0,694,Cache La Porter,American Porter,16.0,Pateros Creek Brewing Company,Fort Collins,CO
1611,441,0.044,28.0,695,Car 21,English Bitter,16.0,Pateros Creek Brewing Company,Fort Collins,CO
1610,441,0.045,22.0,696,Old Town Ale,Kölsch,16.0,Pateros Creek Brewing Company,Fort Collins,CO
1608,441,0.052000000000000005,23.0,1268,Rustic Red,Irish Red Ale,16.0,Pateros Creek Brewing Company,Fort Collins,CO
1508,442,0.051,7.0,128,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,O'Fallon Brewery,O'Fallon,MO
1507,442,0.061,66.0,1258,5 Day IPA,American IPA,12.0,O'Fallon Brewery,O'Fallon,MO
1506,442,0.055,,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,O'Fallon Brewery,O'Fallon,MO
1273,443,0.047,,1262,Marble Pilsner,German Pilsener,12.0,Marble Brewery,Albuquerque,NM
1274,443,0.062,,845,Marble India Pale Ale,American IPA,12.0,Marble Brewery,Albuquerque,NM
269,444,0.055,35.0,986,Morning Wood,Oatmeal Stout,16.0,Big Wood Brewery,Vadnais Heights,MN
270,444,0.066,50.0,985,Bark Bite IPA,American IPA,16.0,Big Wood Brewery,Vadnais Heights,MN
267,444,0.099,85.0,1256,Forest Fire Imperial Smoked Rye,Rye Beer,16.0,Big Wood Brewery,Vadnais Heights,MN
268,444,0.098,76.0,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,16.0,Big Wood Brewery,Vadnais Heights,MN
266,444,0.053,43.0,1257,Jack Pine Savage,American Pale Ale (APA),16.0,Big Wood Brewery,Vadnais Heights,MN
1099,445,0.065,,1251,Trail Maker Pale Ale,American Pale Ale (APA),12.0,Howard Brewing Company,Lenoir,NC
1100,445,0.055,,1250,Action Man Lager,Vienna Lager,12.0,Howard Brewing Company,Lenoir,NC
736,446,0.051,,977,Orignal Blend,Cider,12.0,Downeast Cider House,Leominster,MA
735,446,0.049,,1246,Cranberry Blend,Cider,12.0,Downeast Cider House,Leominster,MA
2086,447,0.05,10.0,1241,Cotton Mouth,Witbier,12.0,Swamp Head Brewery,Gainesville,FL
2085,447,0.073,50.0,1242,Big Nose,American IPA,12.0,Swamp Head Brewery,Gainesville,FL
2087,447,0.056,35.0,1240,Stump Knocker Pale Ale,American Pale Ale (APA),12.0,Swamp Head Brewery,Gainesville,FL
2088,447,0.05,38.0,1239,Midnight Oil,Oatmeal Stout,12.0,Swamp Head Brewery,Gainesville,FL
2089,447,0.059,18.0,1238,Wild Night,Cream Ale,12.0,Swamp Head Brewery,Gainesville,FL
1313,448,0.037000000000000005,34.0,1237,Pit Stop Chocolate Porter,American Porter,12.0,Mavericks Beer Company,Half Moon Bay,CA
1314,448,0.037000000000000005,21.0,1236,Pace Setter Belgian Style Wit,Witbier,12.0,Mavericks Beer Company,Half Moon Bay,CA
1315,448,0.037000000000000005,53.0,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0,Mavericks Beer Company,Half Moon Bay,CA
2095,449,0.08,95.0,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12.0,TailGate Beer,San Diego,CA
2097,449,0.05,44.0,663,TailGate IPA,American IPA,24.0,TailGate Beer,San Diego,CA
2098,449,0.05,44.0,662,TailGate IPA,American IPA,12.0,TailGate Beer,San Diego,CA
2096,449,0.05,,1164,TailGate Saison,Saison / Farmhouse Ale,12.0,TailGate Beer,San Diego,CA
2100,449,0.05,19.0,622,Blacktop Blonde,American Blonde Ale,24.0,TailGate Beer,San Diego,CA
2101,449,0.05,19.0,362,Blacktop Blonde,American Blonde Ale,12.0,TailGate Beer,San Diego,CA
2102,449,0.049,28.0,361,TailGate Hefeweizen,Hefeweizen,12.0,TailGate Beer,San Diego,CA
2099,449,0.049,28.0,623,TailGate Hefeweizen,Hefeweizen,24.0,TailGate Beer,San Diego,CA
1501,450,0.063,42.0,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),16.0,Northwest Brewing Company,Pacific,WA
1500,450,0.063,,1227,Hoppy Bitch IPA,American IPA,16.0,Northwest Brewing Company,Pacific,WA
688,451,0.065,,1224,Dank IPA,American IPA,16.0,Dad & Dude's Breweria,Aurora,CO
689,451,0.065,,964,Dank IPA (2012),American IPA,16.0,Dad & Dude's Breweria,Aurora,CO
571,452,0.05,,1219,All American Blonde Ale,American Blonde Ale,12.0,Centennial Beer Company,Edwards,CO
572,452,0.05,,1218,All American Red Ale,American Amber / Red Ale,12.0,Centennial Beer Company,Edwards,CO
709,453,0.058,46.0,929,Single Engine Red,Irish Red Ale,12.0,Denali Brewing Company,Talkeetna,AK
708,453,0.065,71.0,947,Twister Creek India Pale Ale,American IPA,12.0,Denali Brewing Company,Talkeetna,AK
707,453,0.056,46.0,1159,Mother Ale,American Blonde Ale,12.0,Denali Brewing Company,Talkeetna,AK
706,453,0.059,55.0,1213,Chuli Stout,Irish Dry Stout,12.0,Denali Brewing Company,Talkeetna,AK
712,454,0.05,40.0,1210,Mirror Pond Pale Ale,American Pale Ale (APA),12.0,Deschutes Brewery,Bend,OR
2071,455,0.07,,1206,Red Clay IPA,American IPA,12.0,Sunken City Brewing Company,Hardy,VA
2070,455,0.045,,1207,Dam Lager,American Amber / Red Lager,12.0,Sunken City Brewing Company,Hardy,VA
1231,456,0.052000000000000005,,1122,Ride Again Pale Ale,American Pale Ale (APA),16.0,Lucette Brewing Company,Menominie,WI
1230,456,0.062,,1204,Hips Don't Lie,Hefeweizen,16.0,Lucette Brewing Company,Menominie,WI
1232,456,0.048,,700,The Farmer's Daughter,American Blonde Ale,16.0,Lucette Brewing Company,Menominie,WI
2149,457,0.059,15.0,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,12.0,The Black Tooth Brewing Company,Sheridan,WY
2148,457,0.048,16.0,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,12.0,The Black Tooth Brewing Company,Sheridan,WY
2146,457,0.046,20.0,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12.0,The Black Tooth Brewing Company,Sheridan,WY
2147,457,0.07,75.0,1199,Indian Paintbrush IPA,American IPA,12.0,The Black Tooth Brewing Company,Sheridan,WY
1158,458,0.05,15.0,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,12.0,Kenai River Brewing Company,Soldotna,AK
1159,458,0.068,,349,Sunken Island IPA,American IPA,12.0,Kenai River Brewing Company,Soldotna,AK
1160,458,0.058,,348,Skilak Scottish Ale (2011),Scottish Ale,12.0,Kenai River Brewing Company,Soldotna,AK
1157,458,0.058,,1193,Skilak Scottish Ale,Scottish Ale,12.0,Kenai River Brewing Company,Soldotna,AK
1739,459,0.05,,1180,River North White Ale,Witbier,16.0,River North Brewery,Denver,CO
1740,459,0.05,,1179,River North Ale,American Amber / Red Ale,16.0,River North Brewery,Denver,CO
875,460,0.045,,1116,Fremont Organic Pale Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle,WA
874,460,0.04,,1174,77 Fremont Select Spring Session IPA,American IPA,12.0,Fremont Brewing Company,Seattle,WA
876,460,0.08,,994,Abominable Ale,English Strong Ale,12.0,Fremont Brewing Company,Seattle,WA
877,460,0.065,35.0,901,Harvest Ale,Saison / Farmhouse Ale,12.0,Fremont Brewing Company,Seattle,WA
878,460,0.065,45.0,875,Fremont Summer Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle,WA
880,460,0.065,80.0,857,Interurban IPA,American IPA,12.0,Fremont Brewing Company,Seattle,WA
879,460,0.056,30.0,858,Universale Pale Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle,WA
136,461,0.052000000000000005,10.0,1172,Mo's Gose,Gose,16.0,Armstrong Brewing Company,South San Francisco,CA
62,462,0.055,26.0,1165,Colorado Native,American Amber / Red Lager,12.0,AC Golden Brewing Company,Golden,CO
63,462,0.055,26.0,431,Colorado Native (2011),American Amber / Red Lager,12.0,AC Golden Brewing Company,Golden,CO
237,463,0.056,,1155,Big Bend Hefeweizen,Hefeweizen,12.0,Big Bend Brewing Company,Alpine,TX
234,463,0.078,,1158,La Frontera Premium IPA,American IPA,12.0,Big Bend Brewing Company,Alpine,TX
236,463,0.064,,1156,Number 22 Porter,American Porter,12.0,Big Bend Brewing Company,Alpine,TX
238,463,0.06,,1154,Terlingua Gold,American Blonde Ale,12.0,Big Bend Brewing Company,Alpine,TX
235,463,0.047,,1157,Tejas Lager,Czech Pilsener,12.0,Big Bend Brewing Company,Alpine,TX
906,464,0.07,70.0,1109,Descender IPA,American IPA,12.0,Good Life Brewing Company,Bend,OR
907,464,0.06,18.0,1108,Sweet As Pacific Ale,American Pale Wheat Ale,12.0,Good Life Brewing Company,Bend,OR
752,465,0.07,,1107,Nut Sack Imperial Brown Ale,American Brown Ale,12.0,Engine 15 Brewing,Jacksonville Beach,FL
979,466,0.05,30.0,1106,Pablo Beach Pale Ale,American Pale Ale (APA),12.0,Green Room Brewing,Jacksonville,FL
451,467,,,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,12.0,Brindle Dog Brewing Company,Tampa Bay,FL
450,467,,,1096,Tampa Pale Ale,American Pale Ale (APA),12.0,Brindle Dog Brewing Company,Tampa Bay,FL
1618,468,0.05,,1087,Side Kick Kölsch,Kölsch,12.0,Peace Tree Brewing Company,Knoxville,IA
2135,469,0.047,42.0,1082,RecreationAle,American Pale Ale (APA),12.0,Terrapin Brewing Company,Athens,GA
1639,470,0.047,,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12.0,Pete's Brewing Company,San Antonio,TX
1636,470,,,1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12.0,Pete's Brewing Company,San Antonio,TX
1638,470,0.047,,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12.0,Pete's Brewing Company,San Antonio,TX
1635,470,0.049,,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12.0,Pete's Brewing Company,San Antonio,TX
1634,470,0.047,,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12.0,Pete's Brewing Company,San Antonio,TX
1633,470,0.051,,1062,Pete's ESP Lager (1998),American Pale Lager,12.0,Pete's Brewing Company,San Antonio,TX
1637,470,0.047,,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12.0,Pete's Brewing Company,San Antonio,TX
1529,471,0.065,26.0,1058,33 Select Brown Ale,American Brown Ale,16.0,Okoboji Brewing Company,Spirit Lake,IA
1533,471,0.05,23.0,600,Boji Beach Golden Rye Ale,Rye Beer,16.0,Okoboji Brewing Company,Spirit Lake,IA
1532,471,0.057,26.0,601,Winter Games Select #32 Stout,American Stout,16.0,Okoboji Brewing Company,Spirit Lake,IA
1531,471,0.05,45.0,602,Boji Blue Pale Ale,American Pale Ale (APA),16.0,Okoboji Brewing Company,Spirit Lake,IA
1530,471,0.06,29.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,Okoboji Brewing Company,Spirit Lake,IA
1528,471,0.095,19.0,1059,The Hole in Hadrian's Wall,Scottish Ale,16.0,Okoboji Brewing Company,Spirit Lake,IA
672,472,0.06,31.0,1057,South Ridge Amber Ale,American Amber / Red Ale,16.0,Crystal Springs Brewing Company,Boulder,CO
673,472,0.052000000000000005,23.0,681,Summertime Ale,Kölsch,16.0,Crystal Springs Brewing Company,Boulder,CO
753,473,0.05,,1039,Underachiever,American Adjunct Lager,16.0,Engine House 9,Tacoma,WA
2206,474,0.068,,1026,Preservation IPA,American IPA,16.0,Tonka Beer Company,Minnetonka,MN
2205,474,0.05,,1027,Big Island Shandy,Shandy,16.0,Tonka Beer Company,Minnetonka,MN
1692,475,0.049,,715,Long Day Lager,Czech Pilsener,12.0,Red Hare Brewing Company,Marietta,GA
1690,475,0.07200000000000001,55.0,1021,Watership Brown Ale,American Brown Ale,12.0,Red Hare Brewing Company,Marietta,GA
1691,475,0.062,55.0,938,Gangway IPA,American IPA,12.0,Red Hare Brewing Company,Marietta,GA
1013,476,0.046,17.0,1016,Orange Wheat,Fruit / Vegetable Beer,12.0,Hangar 24 Craft Brewery,Redlands,CA
1014,476,0.043,14.0,1015,Hangar 24 Helles Lager,Munich Helles Lager,12.0,Hangar 24 Craft Brewery,Redlands,CA
244,477,0.065,,1002,Gerry Dog Stout,American Stout,12.0,Big Elm Brewing,Sheffield,MA
245,477,0.06,,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,Big Elm Brewing,Sheffield,MA
243,477,0.07,,1003,Big Elm IPA,American IPA,12.0,Big Elm Brewing,Sheffield,MA
909,478,0.093,103.0,312,Snake Handler Double IPA,American Double / Imperial IPA,12.0,Good People Brewing Company,Birmingham,AL
910,478,0.06,54.0,311,Coffee Oatmeal Stout,Oatmeal Stout,12.0,Good People Brewing Company,Birmingham,AL
911,478,0.06,64.0,309,Good People IPA,American IPA,12.0,Good People Brewing Company,Birmingham,AL
908,478,0.056,36.0,1000,Good People Pale Ale,American Pale Ale (APA),12.0,Good People Brewing Company,Birmingham,AL
912,478,0.058,36.0,308,Good People American Brown Ale,American Brown Ale,12.0,Good People Brewing Company,Birmingham,AL
1042,479,0.06,,988,Davy Jones Lager,Cream Ale,12.0,Heavy Seas Beer,Halethorpe,MD
1041,479,0.06,30.0,989,AARGHtoberfest!,Märzen / Oktoberfest,12.0,Heavy Seas Beer,Halethorpe,MD
1040,479,0.07200000000000001,45.0,990,Loose Cannon,American IPA,12.0,Heavy Seas Beer,Halethorpe,MD
2130,480,0.064,,827,Tempter IPA,American IPA,12.0,Telluride Brewing Company,Telluride,CO
2131,480,0.055,,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12.0,Telluride Brewing Company,Telluride,CO
2129,480,0.057,,973,Face Down Brown Ale,American Brown Ale,12.0,Telluride Brewing Company,Telluride,CO
60,481,0.084,82.0,47,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,7 Seas Brewing Company,Gig Harbor,WA
